Municipios;Distritos;Secciones;Indicadores de renta media y mediana;Periodo;Total
28149 Torrejón de la Calzada;2814901 Torrejón de la Calzada distrito 01;2814901004 Torrejón de la Calzada sección 01004;Renta neta media por hogar;2023;44.569
28149 Torrejón de la Calzada;2814901 Torrejón de la Calzada distrito 01;2814901005 Torrejón de la Calzada sección 01005;Renta neta media por hogar;2023;45.637
28150 Torrejón de Velasco;;;Renta neta media por hogar;2023;42.058
28150 Torrejón de Velasco;2815001 Torrejón de Velasco distrito 01;;Renta neta media por hogar;2023;42.058
28150 Torrejón de Velasco;2815001 Torrejón de Velasco distrito 01;2815001001 Torrejón de Velasco sección 01001;Renta neta media por hogar;2023;38.943
28150 Torrejón de Velasco;2815001 Torrejón de Velasco distrito 01;2815001002 Torrejón de Velasco sección 01002;Renta neta media por hogar;2023;42.870
28150 Torrejón de Velasco;2815001 Torrejón de Velasco distrito 01;2815001003 Torrejón de Velasco sección 01003;Renta neta media por hogar;2023;46.466
28151 Torrelaguna;;;Renta neta media por hogar;2023;38.394
28151 Torrelaguna;2815101 Torrelaguna distrito 01;;Renta neta media por hogar;2023;36.159
28151 Torrelaguna;2815101 Torrelaguna distrito 01;2815101001 Torrelaguna sección 01001;Renta neta media por hogar;2023;36.159
28151 Torrelaguna;2815102 Torrelaguna distrito 02;;Renta neta media por hogar;2023;39.479
28151 Torrelaguna;2815102 Torrelaguna distrito 02;2815102001 Torrelaguna sección 02001;Renta neta media por hogar;2023;39.211
28151 Torrelaguna;2815102 Torrelaguna distrito 02;2815102002 Torrelaguna sección 02002;Renta neta media por hogar;2023;39.711
28152 Torrelodones;;;Renta neta media por hogar;2023;80.733
28152 Torrelodones;2815201 Torrelodones distrito 01;;Renta neta media por hogar;2023;80.733
28152 Torrelodones;2815201 Torrelodones distrito 01;2815201001 Torrelodones sección 01001;Renta neta media por hogar;2023;50.101
28152 Torrelodones;2815201 Torrelodones distrito 01;2815201002 Torrelodones sección 01002;Renta neta media por hogar;2023;73.844
28152 Torrelodones;2815201 Torrelodones distrito 01;2815201003 Torrelodones sección 01003;Renta neta media por hogar;2023;104.774
28152 Torrelodones;2815201 Torrelodones distrito 01;2815201004 Torrelodones sección 01004;Renta neta media por hogar;2023;58.440
28152 Torrelodones;2815201 Torrelodones distrito 01;2815201005 Torrelodones sección 01005;Renta neta media por hogar;2023;101.289
28152 Torrelodones;2815201 Torrelodones distrito 01;2815201006 Torrelodones sección 01006;Renta neta media por hogar;2023;87.975
28152 Torrelodones;2815201 Torrelodones distrito 01;2815201007 Torrelodones sección 01007;Renta neta media por hogar;2023;69.350
28152 Torrelodones;2815201 Torrelodones distrito 01;2815201008 Torrelodones sección 01008;Renta neta media por hogar;2023;80.792
28152 Torrelodones;2815201 Torrelodones distrito 01;2815201009 Torrelodones sección 01009;Renta neta media por hogar;2023;101.705
28152 Torrelodones;2815201 Torrelodones distrito 01;2815201010 Torrelodones sección 01010;Renta neta media por hogar;2023;64.872
28153 Torremocha de Jarama;;;Renta neta media por hogar;2023;40.907
28153 Torremocha de Jarama;2815301 Torremocha de Jarama distrito 01;;Renta neta media por hogar;2023;40.907
28153 Torremocha de Jarama;2815301 Torremocha de Jarama distrito 01;2815301001 Torremocha de Jarama sección 01001;Renta neta media por hogar;2023;40.907
28154 Torres de la Alameda;;;Renta neta media por hogar;2023;40.471
28154 Torres de la Alameda;2815401 Torres de la Alameda distrito 01;;Renta neta media por hogar;2023;40.471
28154 Torres de la Alameda;2815401 Torres de la Alameda distrito 01;2815401001 Torres de la Alameda sección 01001;Renta neta media por hogar;2023;41.808
28154 Torres de la Alameda;2815401 Torres de la Alameda distrito 01;2815401002 Torres de la Alameda sección 01002;Renta neta media por hogar;2023;37.526
28154 Torres de la Alameda;2815401 Torres de la Alameda distrito 01;2815401003 Torres de la Alameda sección 01003;Renta neta media por hogar;2023;43.574
28154 Torres de la Alameda;2815401 Torres de la Alameda distrito 01;2815401004 Torres de la Alameda sección 01004;Renta neta media por hogar;2023;39.516
28155 Valdaracete;;;Renta neta media por hogar;2023;33.452
28155 Valdaracete;2815501 Valdaracete distrito 01;;Renta neta media por hogar;2023;33.452
28155 Valdaracete;2815501 Valdaracete distrito 01;2815501001 Valdaracete sección 01001;Renta neta media por hogar;2023;33.452
28156 Valdeavero;;;Renta neta media por hogar;2023;38.216
28156 Valdeavero;2815601 Valdeavero distrito 01;;Renta neta media por hogar;2023;38.216
28156 Valdeavero;2815601 Valdeavero distrito 01;2815601001 Valdeavero sección 01001;Renta neta media por hogar;2023;38.216
28157 Valdelaguna;;;Renta neta media por hogar;2023;33.072
28157 Valdelaguna;2815701 Valdelaguna distrito 01;;Renta neta media por hogar;2023;33.072
28157 Valdelaguna;2815701 Valdelaguna distrito 01;2815701001 Valdelaguna sección 01001;Renta neta media por hogar;2023;33.072
28158 Valdemanco;;;Renta neta media por hogar;2023;35.959
28158 Valdemanco;2815801 Valdemanco distrito 01;;Renta neta media por hogar;2023;35.959
28158 Valdemanco;2815801 Valdemanco distrito 01;2815801001 Valdemanco sección 01001;Renta neta media por hogar;2023;35.959
28159 Valdemaqueda;;;Renta neta media por hogar;2023;28.902
28159 Valdemaqueda;2815901 Valdemaqueda distrito 01;;Renta neta media por hogar;2023;28.902
28159 Valdemaqueda;2815901 Valdemaqueda distrito 01;2815901001 Valdemaqueda sección 01001;Renta neta media por hogar;2023;28.902
28160 Valdemorillo;;;Renta neta media por hogar;2023;48.965
28160 Valdemorillo;2816001 Valdemorillo distrito 01;;Renta neta media por hogar;2023;48.965
28160 Valdemorillo;2816001 Valdemorillo distrito 01;2816001001 Valdemorillo sección 01001;Renta neta media por hogar;2023;34.353
28160 Valdemorillo;2816001 Valdemorillo distrito 01;2816001002 Valdemorillo sección 01002;Renta neta media por hogar;2023;44.806
28160 Valdemorillo;2816001 Valdemorillo distrito 01;2816001003 Valdemorillo sección 01003;Renta neta media por hogar;2023;53.745
28160 Valdemorillo;2816001 Valdemorillo distrito 01;2816001004 Valdemorillo sección 01004;Renta neta media por hogar;2023;56.923
28160 Valdemorillo;2816001 Valdemorillo distrito 01;2816001005 Valdemorillo sección 01005;Renta neta media por hogar;2023;53.014
28161 Valdemoro;;;Renta neta media por hogar;2023;45.042
28161 Valdemoro;2816101 Valdemoro distrito 01;;Renta neta media por hogar;2023;46.550
28161 Valdemoro;2816101 Valdemoro distrito 01;2816101001 Valdemoro sección 01001;Renta neta media por hogar;2023;41.431
28161 Valdemoro;2816101 Valdemoro distrito 01;2816101002 Valdemoro sección 01002;Renta neta media por hogar;2023;37.275
28161 Valdemoro;2816101 Valdemoro distrito 01;2816101003 Valdemoro sección 01003;Renta neta media por hogar;2023;35.865
28161 Valdemoro;2816101 Valdemoro distrito 01;2816101004 Valdemoro sección 01004;Renta neta media por hogar;2023;34.844
28161 Valdemoro;2816101 Valdemoro distrito 01;2816101005 Valdemoro sección 01005;Renta neta media por hogar;2023;32.855
28161 Valdemoro;2816101 Valdemoro distrito 01;2816101006 Valdemoro sección 01006;Renta neta media por hogar;2023;35.623
28161 Valdemoro;2816101 Valdemoro distrito 01;2816101007 Valdemoro sección 01007;Renta neta media por hogar;2023;42.588
28161 Valdemoro;2816101 Valdemoro distrito 01;2816101008 Valdemoro sección 01008;Renta neta media por hogar;2023;49.148
28161 Valdemoro;2816101 Valdemoro distrito 01;2816101009 Valdemoro sección 01009;Renta neta media por hogar;2023;40.241
28161 Valdemoro;2816101 Valdemoro distrito 01;2816101010 Valdemoro sección 01010;Renta neta media por hogar;2023;36.415
28161 Valdemoro;2816101 Valdemoro distrito 01;2816101011 Valdemoro sección 01011;Renta neta media por hogar;2023;45.658
28161 Valdemoro;2816101 Valdemoro distrito 01;2816101012 Valdemoro sección 01012;Renta neta media por hogar;2023;47.372
28161 Valdemoro;2816101 Valdemoro distrito 01;2816101013 Valdemoro sección 01013;Renta neta media por hogar;2023;45.640
28161 Valdemoro;2816101 Valdemoro distrito 01;2816101014 Valdemoro sección 01014;Renta neta media por hogar;2023;53.625
28161 Valdemoro;2816101 Valdemoro distrito 01;2816101015 Valdemoro sección 01015;Renta neta media por hogar;2023;56.046
28161 Valdemoro;2816101 Valdemoro distrito 01;2816101016 Valdemoro sección 01016;Renta neta media por hogar;2023;48.648
28161 Valdemoro;2816101 Valdemoro distrito 01;2816101017 Valdemoro sección 01017;Renta neta media por hogar;2023;37.604
28161 Valdemoro;2816101 Valdemoro distrito 01;2816101018 Valdemoro sección 01018;Renta neta media por hogar;2023;64.900
28161 Valdemoro;2816101 Valdemoro distrito 01;2816101019 Valdemoro sección 01019;Renta neta media por hogar;2023;51.187
28161 Valdemoro;2816101 Valdemoro distrito 01;2816101020 Valdemoro sección 01020;Renta neta media por hogar;2023;61.408
28161 Valdemoro;2816101 Valdemoro distrito 01;2816101021 Valdemoro sección 01021;Renta neta media por hogar;2023;61.182
28161 Valdemoro;2816101 Valdemoro distrito 01;2816101022 Valdemoro sección 01022;Renta neta media por hogar;2023;60.429
28161 Valdemoro;2816101 Valdemoro distrito 01;2816101023 Valdemoro sección 01023;Renta neta media por hogar;2023;47.370
28161 Valdemoro;2816101 Valdemoro distrito 01;2816101024 Valdemoro sección 01024;Renta neta media por hogar;2023;42.038
28161 Valdemoro;2816101 Valdemoro distrito 01;2816101025 Valdemoro sección 01025;Renta neta media por hogar;2023;61.758
28161 Valdemoro;2816101 Valdemoro distrito 01;2816101026 Valdemoro sección 01026;Renta neta media por hogar;2023;44.570
28161 Valdemoro;2816102 Valdemoro distrito 02;;Renta neta media por hogar;2023;42.903
28161 Valdemoro;2816102 Valdemoro distrito 02;2816102001 Valdemoro sección 02001;Renta neta media por hogar;2023;36.075
28161 Valdemoro;2816102 Valdemoro distrito 02;2816102002 Valdemoro sección 02002;Renta neta media por hogar;2023;38.611
28161 Valdemoro;2816102 Valdemoro distrito 02;2816102003 Valdemoro sección 02003;Renta neta media por hogar;2023;32.297
28161 Valdemoro;2816102 Valdemoro distrito 02;2816102004 Valdemoro sección 02004;Renta neta media por hogar;2023;38.596
28161 Valdemoro;2816102 Valdemoro distrito 02;2816102005 Valdemoro sección 02005;Renta neta media por hogar;2023;34.906
28161 Valdemoro;2816102 Valdemoro distrito 02;2816102006 Valdemoro sección 02006;Renta neta media por hogar;2023;42.990
28161 Valdemoro;2816102 Valdemoro distrito 02;2816102007 Valdemoro sección 02007;Renta neta media por hogar;2023;38.738
28161 Valdemoro;2816102 Valdemoro distrito 02;2816102008 Valdemoro sección 02008;Renta neta media por hogar;2023;39.666
28161 Valdemoro;2816102 Valdemoro distrito 02;2816102009 Valdemoro sección 02009;Renta neta media por hogar;2023;43.145
28161 Valdemoro;2816102 Valdemoro distrito 02;2816102010 Valdemoro sección 02010;Renta neta media por hogar;2023;50.589
28161 Valdemoro;2816102 Valdemoro distrito 02;2816102011 Valdemoro sección 02011;Renta neta media por hogar;2023;48.912
28161 Valdemoro;2816102 Valdemoro distrito 02;2816102012 Valdemoro sección 02012;Renta neta media por hogar;2023;47.547
28161 Valdemoro;2816102 Valdemoro distrito 02;2816102013 Valdemoro sección 02013;Renta neta media por hogar;2023;49.239
28161 Valdemoro;2816102 Valdemoro distrito 02;2816102014 Valdemoro sección 02014;Renta neta media por hogar;2023;60.427
28161 Valdemoro;2816102 Valdemoro distrito 02;2816102015 Valdemoro sección 02015;Renta neta media por hogar;2023;36.152
28161 Valdemoro;2816102 Valdemoro distrito 02;2816102016 Valdemoro sección 02016;Renta neta media por hogar;2023;44.199
28162 Valdeolmos-Alalpardo;;;Renta neta media por hogar;2023;53.684
28162 Valdeolmos-Alalpardo;2816201 Valdeolmos-Alalpardo distrito 01;;Renta neta media por hogar;2023;53.684
28162 Valdeolmos-Alalpardo;2816201 Valdeolmos-Alalpardo distrito 01;2816201001 Valdeolmos-Alalpardo sección 01001;Renta neta media por hogar;2023;50.927
28162 Valdeolmos-Alalpardo;2816201 Valdeolmos-Alalpardo distrito 01;2816201002 Valdeolmos-Alalpardo sección 01002;Renta neta media por hogar;2023;77.159
28162 Valdeolmos-Alalpardo;2816201 Valdeolmos-Alalpardo distrito 01;2816201003 Valdeolmos-Alalpardo sección 01003;Renta neta media por hogar;2023;43.602
28163 Valdepiélagos;;;Renta neta media por hogar;2023;37.068
28163 Valdepiélagos;2816301 Valdepiélagos distrito 01;;Renta neta media por hogar;2023;37.068
28163 Valdepiélagos;2816301 Valdepiélagos distrito 01;2816301001 Valdepiélagos sección 01001;Renta neta media por hogar;2023;37.068
28164 Valdetorres de Jarama;;;Renta neta media por hogar;2023;43.471
28164 Valdetorres de Jarama;2816401 Valdetorres de Jarama distrito 01;;Renta neta media por hogar;2023;43.471
28164 Valdetorres de Jarama;2816401 Valdetorres de Jarama distrito 01;2816401001 Valdetorres de Jarama sección 01001;Renta neta media por hogar;2023;38.322
28164 Valdetorres de Jarama;2816401 Valdetorres de Jarama distrito 01;2816401002 Valdetorres de Jarama sección 01002;Renta neta media por hogar;2023;50.484
28165 Valdilecha;;;Renta neta media por hogar;2023;32.202
28165 Valdilecha;2816501 Valdilecha distrito 01;;Renta neta media por hogar;2023;32.202
28165 Valdilecha;2816501 Valdilecha distrito 01;2816501001 Valdilecha sección 01001;Renta neta media por hogar;2023;32.202
28166 Valverde de Alcalá;;;Renta neta media por hogar;2023;38.514
28166 Valverde de Alcalá;2816601 Valverde de Alcalá distrito 01;;Renta neta media por hogar;2023;38.514
28166 Valverde de Alcalá;2816601 Valverde de Alcalá distrito 01;2816601001 Valverde de Alcalá sección 01001;Renta neta media por hogar;2023;38.514
28167 Velilla de San Antonio;;;Renta neta media por hogar;2023;44.913
28167 Velilla de San Antonio;2816701 Velilla de San Antonio distrito 01;;Renta neta media por hogar;2023;44.913
28167 Velilla de San Antonio;2816701 Velilla de San Antonio distrito 01;2816701001 Velilla de San Antonio sección 01001;Renta neta media por hogar;2023;35.895
28167 Velilla de San Antonio;2816701 Velilla de San Antonio distrito 01;2816701002 Velilla de San Antonio sección 01002;Renta neta media por hogar;2023;53.997
28167 Velilla de San Antonio;2816701 Velilla de San Antonio distrito 01;2816701003 Velilla de San Antonio sección 01003;Renta neta media por hogar;2023;38.535
28167 Velilla de San Antonio;2816701 Velilla de San Antonio distrito 01;2816701004 Velilla de San Antonio sección 01004;Renta neta media por hogar;2023;52.498
28167 Velilla de San Antonio;2816701 Velilla de San Antonio distrito 01;2816701005 Velilla de San Antonio sección 01005;Renta neta media por hogar;2023;40.031
28167 Velilla de San Antonio;2816701 Velilla de San Antonio distrito 01;2816701006 Velilla de San Antonio sección 01006;Renta neta media por hogar;2023;49.054
28167 Velilla de San Antonio;2816701 Velilla de San Antonio distrito 01;2816701007 Velilla de San Antonio sección 01007;Renta neta media por hogar;2023;45.171
28168 Vellón, El;;;Renta neta media por hogar;2023;34.382
28168 Vellón, El;2816801 Vellón, El distrito 01;;Renta neta media por hogar;2023;34.382
28168 Vellón, El;2816801 Vellón, El distrito 01;2816801001 Vellón, El sección 01001;Renta neta media por hogar;2023;34.382
28169 Venturada;;;Renta neta media por hogar;2023;61.256
28169 Venturada;2816901 Venturada distrito 01;;Renta neta media por hogar;2023;61.256
28169 Venturada;2816901 Venturada distrito 01;2816901001 Venturada sección 01001;Renta neta media por hogar;2023;61.256
28170 Villaconejos;;;Renta neta media por hogar;2023;30.866
28170 Villaconejos;2817001 Villaconejos distrito 01;;Renta neta media por hogar;2023;30.866
28170 Villaconejos;2817001 Villaconejos distrito 01;2817001001 Villaconejos sección 01001;Renta neta media por hogar;2023;31.365
28170 Villaconejos;2817001 Villaconejos distrito 01;2817001002 Villaconejos sección 01002;Renta neta media por hogar;2023;30.178
28171 Villa del Prado;;;Renta neta media por hogar;2023;35.179
28171 Villa del Prado;2817101 Villa del Prado distrito 01;;Renta neta media por hogar;2023;35.179
28171 Villa del Prado;2817101 Villa del Prado distrito 01;2817101001 Villa del Prado sección 01001;Renta neta media por hogar;2023;39.634
28171 Villa del Prado;2817101 Villa del Prado distrito 01;2817101002 Villa del Prado sección 01002;Renta neta media por hogar;2023;33.173
